更新时间,#genre#
20250801 01:27,url


RespoTime,whitelist,#genre#
232.87ms,07-29 18:00_超三联赛_超三联赛 靖江赛区第3站 淘汰赛及决赛_[回放]福建奇迹12:16重庆瀚动,https://migu.188766.xyz/play?migutoken=d16b35e7ecc1ccadeff8acf0034a8e0c&id=YjxxWLjYx%2FgSiYhsMg1%2B%2F%2FB8GrF1pj3Ek%2F6D1pXol24olpgmDo1rjmK7wI%2FQEbiCY7LI5TaVA4Gzq9tZW%2Bmelq3KxOLYSZiCTXB%2BnwHJZMZ5R53d%2FDznAiM3ygu52QRDv4Uz1B9u%2BkW3DPTzS9%2FOHHSAtDx5Jh0RpPBb2FJS3EIT9Zz06nSchEf8E8gSRxJGIp22owTadWWx0G8K4ZM0ZACRQFKA37E4HYAbXovcSt0%3D&name=GuBk5J5juVa3gQDUlnfZkgplV0p7KASUNTEiUGpmO4frdZroxpXzMfMiYX0wF9Axarn9zUaiFYTnFRAIF0aqpwBpqp46wnA5tvFuPaaiKc1zbCrBFEZ7Wpo%2F0RgdH9Dfxa01ybfmvTweaxnzNWbjk1oLA6rU9RvqniuYdvJ5lu3jdh%2F%2FiDVkzU8Dpxesmox7
232.92ms,LATV [Geo-blocked],https://amg00779-latv-amg00779c1-cineverse-us-1746.playouts.now.amagi.tv/playlist/amg00779-latvnetworkllc-latv-cineverseus/playlist.m3u8
232.98ms,翡翠台,https://migu.188766.xyz/?migutoken=eedef1b557f8483380826625a82c490d&id=fct&type=dy
233.00ms,🔀食神,https://ukzy.ukubf4.com/20220407/dtaM5NLB/index.m3u8
233.34ms,ION Mystery (1080p),https://scripps-ionmystery-1-us.xumo.wurl.tv/playlist.m3u8
233.44ms,10首车载,https://vd3.bdstatic.com/mda-nb6afsyti2t91p54/sc/cae_h264_delogo/1644221195521496576/mda-nb6afsyti2t91p54.mp4
233.54ms,PBS Nature (1080p) [Geo-blocked],https://amg02333-pbs-amg02333c11-firetv-us-4242.playouts.now.amagi.tv/playlist.m3u8
233.58ms,10首车载dj[854*480],https://vd3.bdstatic.com/mda-nbhgwre9iykh09ya/hd/cae_h264_delogo/1645187028018958500/mda-nbhgwre9iykh09ya.mp4
233.77ms,07-30 19:30_NBL_盐南苏科雄狮vs江西鲸裕清酒_现场原声,https://migu.188766.xyz/play?migutoken=48973d08a5e98c163d656816e1413150&id=d6%2BsHvW2ynFGm2PnUEaZ9g5ExpD25jSJA%2BTLce6jS9PlD9y9%2B5ruSRuRk9zqec6KZvIZndAPrbHJCQYukata3v7AYBNCHQ2wFGjZVmnVeVo36OpzcIH0AVPzzBo5t68Rc%2BrxkmDIgD%2BbRE7VfmxCOHBsd4R1L%2BfIdFpSDAr9IVsYBmoLiq5QxFyK0caDUCR0OVTguIEFXDgcprdqA2BmLpRnsGQCfqmREn9B461juig%3D&name=K0Q5a2rPZ6%2F7rOv9f%2Fd1d1PcKYaLKygM6ikNnD9VIAoVckr3YYRrUxWSGCtb2ecGIumJIXrQGW8V9tVGC5p2bFXO9MmDkRAF15qybIkAWyOPUuWJNv7fnbDlyXm7IoCI
234.12ms,07-29 16:30_UP vs LGD_UP vs LGD_[全场回放]UP 1_2 LGD,https://migu.188766.xyz/play?migutoken=8c149785a17f5c639032f3aefff92b5c&id=%2Fe2Hwd75wnkEHfoVV0aFk8UPYFf8aAOO0SN%2BkkwpWMFlh7dqyZ7KL%2FMHkFaHvAE2MbUnvQIC3SVVojH2nC4fe9qWRtSeqkJByN6m0fvB9tpeWYEyfDveKU3cGltuDlFYGIt%2FgldnbHwZ3AyqSCVRgiG4Zg%2Bb6HiSmxglEr5vx59jvDbdy2u6JQv1mhg2edj0Aq2I2MgIERzz4cwK4jKuG5SzFUkusUOVri7aS2CVOC8%3D&name=AI91i5Ai87c0a5jcri6sg%2F4LCL5yf9lLyIBd7q2B%2F3ubZfuzOFOC89hHn0GeZE8C7OhESw1rWJbjMmwnmVV7mzl6Ba4cEPFlxiwS2liQj9A%3D
234.24ms,Nitro Circus (1080p),https://amg13231-actve-amg13231c1-rakuten-us-5604.playouts.now.amagi.tv/playlist.m3u8
234.25ms,CBS News Los Angeles (720p),https://cbsn-la.cbsnstream.cbsnews.com/out/v1/57b6c4534a164accb6b1872b501e0028/master.m3u8
234.31ms,07-31 19:30_NBL_香港金牛vs石家庄翔蓝_解说,https://migu.188766.xyz/play?migutoken=6316259ccd49e0b00b2649267d2fd98c&id=yyxQefEhCxZs%2FB2kF7ffCVraOr5DUlM4gvGBm3xv49R0JcdKLouvWwb2xGfOcpyMFDiM7%2BH12K163e74OWtG83PJyjsUYEb9nt1ILNorI0U8aeAZ%2BZoQE5O3Onis9AvZ%2FdBxAsGaj7hE%2FyWf1MQCcnNjdV4nK4ZqaDJIQkPaLqlR%2FvlJBUN5TWqMY66vmLiUI0Ebt7Zj1Xz3EUoMS1czZeIiClg8fezYXSoSIh4CZWI%3D&name=5tGo9Dha4Uf%2BOUBdhJFRJd6OJiU%2BrEhJPXZUG7Hfnvqsd0KyUH3zMybJqCoLm3rqzlUqquV%2Bx8rKq%2FzWh8HNLvDyKDoLfsuM0Bui060iJuk%3D
234.35ms,Hallmark Drama (720p),https://fl3.moveonjoy.com/HALLMARK_DRAMA/index.m3u8
234.62ms,三立戏剧,http://198.16.100.186:8278/sanlixiju_twn/playlist.m3u8?tid=MA8A4626080046260800&ct=19053&tsum=205a453781925ebfb8996c1db8d4ed59
234.75ms,Better Life TV (720p),https://tgn.bozztv.com/betterlife/betterlife/betterlife/index.m3u8
235.04ms,情歌DJ合集,https://vd4.bdstatic.com/mda-mkp3tpu9ghk2ufev/sc/cae_h264/1637733480141753790/mda-mkp3tpu9ghk2ufev.mp4
235.27ms,东森综合,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvzhonghe
235.42ms,凤凰中文,https://fenghuang.tv12.xyz/165.m3u8
235.67ms,龙华电影,http://198.16.100.186:8278/xingwei_movie/playlist.m3u8?tid=MBAB2096754620967546&ct=18392&tsum=2c800c1f0b6cc98d2404608c294dcbc2
235.72ms,Pluto TV Kenan y Kel (720p),https://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5fcea93ffcf94500071c4b2f/master.m3u8?advertisingId=&appName=web&appVersion=5.14.0-0f5ca04c21649b8c8aad4e56266a23b96d73b83a&app_name=web&clientDeviceType=0&clientID=6fbead95-26b1-415d-998f-1bdef62d10be&clientModelNumber=na&deviceDNT=false&deviceId=6fbead95-26b1-415d-998f-1bdef62d10be&deviceLat=19.4358&deviceLon=-99.1441&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=88.0.4324.150&marketingRegion=VE&serverSideAds=false&sessionID=b8e5a857-714a-11eb-b532-0242ac110002&sid=b8e5a857-714a-11eb-b532-0242ac110002&userId=
235.73ms,北京生活,https://migu.188766.xyz/?migutoken=1d4a56ec396900249a5ba424d684cd6e&id=%E5%8C%97%E4%BA%ACi%E7%94%9F%E6%B4%BB&type=yy
235.74ms,月老掉线,https://vd3.bdstatic.com/mda-nc348dse2t71m6az/1080p/cae_h264_delogo/1646365337334502921/mda-nc348dse2t71m6az.mp4
235.97ms,八大第一,http://198.16.100.186:8278/badafirst/playlist.m3u8?tid=mb8efded78b4e12042621&ct=17874&tsum=028ad819cd9a0f949a043d652fa3e164
236.24ms,东方卫视,https://migu.188766.xyz/?migutoken=491c29513017c5d6a6d441e2b54b30b9&id=%E4%B8%9C%E6%96%B9%E5%8D%AB%E8%A7%86&pp=1
236.25ms,凤凰资讯,https://edge.163189.xyz/163189/fhzx
236.29ms,毛不易 Ⅰ 借,https://vd3.bdstatic.com/mda-ii2njckdbkmmcp81//mda-ii2njckdbkmmcp81.mp4?pd=20
236.38ms,月光瞑-蔡秋凤,http://txmov2.a.yximgs.com/upic/2020/11/25/15/BMjAyMDExMjUxNTQxMjRfMTU0MDc1NjUwOF8zOTc3MDYxOTQzOF8yXzM=_b_B5ef50d6b7967ca637b709b0bbd215806.mp4
236.55ms,刚好遇见你,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3q6M5gUohPidmQc.mp4
236.88ms,杨丽珍_虚情的爱,https://vd2.bdstatic.com/mda-mi1dd05gmhwejdwn/sc/cae_h264/1630576203346678103/mda-mi1dd05gmhwejdwn.mp4
237.06ms,XilamTV,https://xilam-animation-1-fr.samsung.wurl.tv/playlist.m3u8
237.07ms,孤勇者,https://vd2.bdstatic.com/mda-mmkfweauph7ju2rr/sc/cae_h264_delogo/1643229088196056141/mda-mmkfweauph7ju2rr.mp4
237.13ms,忘记你需要多久(DJ小鱼儿版),https://vd2.bdstatic.com/mda-mc1sm1r5s9azchjv/v1-cae/1080p/mda-mc1sm1r5s9azchjv.mp4
237.31ms,《唱着情歌流着泪》,https://vd3.bdstatic.com/mda-mhwaejanf0ie6b8j/1080p/cae_h264/1630409563129833732/mda-mhwaejanf0ie6b8j.mp4
237.38ms,NBC 10 Boston NH (WBTS) [Geo-blocked],https://amg00884-nbcuniversal-nbcbos-pcr-xumo-9xxph.amagi.tv/playlist.m3u8
237.69ms,Judge Nosey,https://amg00514-noseybaxterllc-realnosey-cineverse-tqbpv.amagi.tv/playlist/amg00514-noseybaxterllc-realnosey-cineverse/playlist.m3u8
237.84ms,hy-游戏-洛基的小蛇,http://kkk.888.3116598.xyz/api.php?n=tttt&id=gqKbKF&tk=FgM0vQMejxvG
237.87ms,伤感情歌DJ[1280*720],https://vd3.bdstatic.com/mda-mkv7idcnxrgc3cnd/sc/cae_h264/1638257251905732477/mda-mkv7idcnxrgc3cnd.mp4
238.05ms,东森美洲2,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
238.05ms,07-29 18:20_贵州村超20强决赛day5_贵州村超20强决赛day5_2025贵州村超20强决赛回放：东门村6:0平江村（官方解说）,https://migu.188766.xyz/play?migutoken=bbe2e6c93d039d19a0480174880f7089&id=2An%2FuElsSvO1xl1zlYtCyEDgEIFxS%2FPBhlSudAm6i1y1kiE%2Bf5ogeMEvDrq8vDwvkLx3SgvVumKQANzNErSPmk2flJqPsjQZP8PZhyv8djGZix1MgCGlIh%2BQ9XDLgHb8wPo4gH6MbiR0PoDKGYWdcX5Ps0ApanVcIXCmFonWAutic2Gj3emQe8pb%2Bpx%2Bh5bIXIm%2Bfe81Qlq4DMryrBZq3y1Cozr2K60Edeq3uiYzFIo%3D&name=rPYs2KTS3zgPe7cCJBABdpF32c%2FIkcuEOJZ2%2BKhJp2%2BJeTB7hy2YY5N0LVYMPyRxc5p%2ByhiCOHcYMNtyX5NoPPTmN3WgWI9pRMqDDw92hU1qEEAkwt6QABugQIU8jDpcq%2FyXjG0%2F5JAgCeivct%2Bv1Zg9Ih8tQ8ZTMDicgSrraOMphbkjBPD0PKgy7cjKb3kJ7GMEEBgbvFcT0r05Xf5gbRrMx0I1fAJVHlmJROerlWw%3D
238.08ms,相亲2,https://vd3.bdstatic.com/mda-kipkytij74rnn9k3/hd/mda-kipkytij74rnn9k3.mp4?pd=19&vt=1&playlist=%5B%22sc%22%2C%22hd%22%5D
238.21ms,07-31 21:00_WTT伊瓜苏球星挑战赛：双打1/8决赛、男女单打1/32决赛_双打1/8决赛、男女单打1/32决赛_1号桌,https://migu.188766.xyz/play?migutoken=9f1afb9ef4a35a23b0b6402cbc141da2&id=34q1vrYpuy%2FxRrWZjwyKU6xysV9l3%2Bb7AyAd%2BH3ZM%2FW4pZ1%2B%2F5ONGh5lvUyQfGoveh7eia9aNZcALp909XhdEyqFUAXTy84xOUCVLigJBB8PcvUhQgO8C%2BcGOhkmSpiMwbvJ4XndywUqXXGeVf1N%2FLGQ4Z4YpNZwsbxzbeVeTBlzCOqKlm8iJV2WvljuNBdRKDdlnuI7fTDt8RiKlMjFm9CrzZx0gbeLnas1KH4PdNA%3D&name=u0UTsnzLeHIOu7RvD6iLstuec6rfsPlhpW9CPyYC79M41e5lkjQ0%2BP1CVyHdQSSxFVVZ7pzdF9fn0Jf88vhysP7vTbQyuggjRGHWGqbwWxCkiLXTzXe363soaqJ97EEcdibCxUeW%2BLuvnogbXOKcPlmf7TttXbzEaEA2fqwCSf0zfbkv3%2FzQUM788jyNgk2xiBK61%2FH8TS7l64X%2Fwz4xkw%3D%3D
238.23ms,龙华戏剧,http://198.16.100.186:8278/lunghuaxiju_twn/playlist.m3u8?tid=MBAB4709384347093843&ct=19226&tsum=a2a7258f8565588e10b8da2f26ba8039
238.24ms,三立综合,http://198.16.100.186:8278/sanlizhonghe/playlist.m3u8?tid=MF4F9472920894729208&ct=19249&tsum=874aaa2015440b417746e5c11fa40220
238.24ms,龙华戏剧,http://198.16.100.186:8278/lunghuaxiju_twn/playlist.m3u8?tid=m5c1b0bf1531015581628&ct=17874&tsum=2d2c4d6761fa92d63b97c0fe787007cb
238.40ms,非凡新闻,http://198.16.100.186:8278/feifannews_twn/playlist.m3u8?tid=ME3E6962233269622332&ct=19225&tsum=eea4d84db71e12ba91bfcf328f4dec9d
238.43ms,CCTV11戏曲,http://kkk.888.3116598.xyz/api.php?n=tttt&id=pKiHMB&tk=FgM0vQMejxvG
238.55ms,中天亚洲,http://198.16.100.186:8278/ctiasia_twn/playlist.m3u8?tid=MBAB5565131955651319&ct=19249&tsum=6c292a6f51658779ced6a108f779ed35
238.60ms,思念情歌民谣《等你等了那么久》《想让雨滴问问你》,https://vd4.bdstatic.com/mda-nda3uu9cm73hfc9q/1080p/cae_h264_delogo/1649646197104551642/mda-nda3uu9cm73hfc9q.mp4
238.67ms,江苏卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=RyVQrA&tk=FgM0vQMejxvG
238.81ms,hy-动漫-七龙珠,http://kkk.888.3116598.xyz/api.php?n=tttt&id=nYTeUg&tk=FgM0vQMejxvG
238.81ms,体坛名栏汇,http://kkk.888.3116598.xyz/api.php?n=tttt&id=nBQFl8&tk=FgM0vQMejxvG
238.85ms,中视新闻,http://198.16.100.186:8278/ca73a13c37/playlist.m3u8?tid=mee3f06f682eb&ct=18335&tsum=7491cceca17c1e2af05824583855f8bd
238.86ms,深圳卫视4K,https://migu.188766.xyz/?migutoken=0da8f515243c9d58f6b56ecc4ca10106&id=%E6%B7%B1%E5%9C%B3%E5%8D%AB%E8%A7%86&pp=1
239.00ms,江苏影视频道,http://kkk.888.3116598.xyz/api.php?n=tttt&id=V2hSad&tk=FgM0vQMejxvG
239.01ms,经典动画大集合,http://kkk.888.3116598.xyz/api.php?n=tttt&id=hQ9xng&tk=FgM0vQMejxvG
239.04ms,八大戏剧,http://198.16.100.186:8278/badadrama/playlist.m3u8?tid=MBCB2433143824331438&ct=19254&tsum=51660c351b3991d81434e43bd1ab720e
239.07ms,安多卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=wRMQR6&tk=FgM0vQMejxvG
239.15ms,八大第一,http://198.16.100.186:8278/badafirst/playlist.m3u8?tid=MBDB5904995459049954&ct=19193&tsum=ab627e00a84b423b5747a65289eec076
239.18ms,hy-动漫-头文字D,http://kkk.888.3116598.xyz/api.php?n=tttt&id=QK3xNF&tk=FgM0vQMejxvG
239.20ms,龙华戏剧,http://198.16.100.186:8278/lunghuaxiju_twn/playlist.m3u8?tid=MF2F2793524427935244&ct=19249&tsum=db1ef83fbbbae9a364979295fd690f7d
239.25ms,hy-动漫-火影忍者,http://kkk.888.3116598.xyz/api.php?n=tttt&id=WKTX0g&tk=FgM0vQMejxvG
239.26ms,河北卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=ErjmYW&tk=FgM0vQMejxvG
239.27ms,浙江卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=6Wckpl&tk=FgM0vQMejxvG
239.29ms,快乐垂钓,http://kkk.888.3116598.xyz/api.php?n=tttt&id=TdM0Ig&tk=FgM0vQMejxvG
239.34ms,CCTV-7,http://kkk.888.3116598.xyz/api.php?n=tttt&id=Ydh47G&tk=FgM0vQMejxvG
239.34ms,hy-动漫解说-小文来说漫,http://kkk.888.3116598.xyz/api.php?n=tttt&id=jgWA2B&tk=FgM0vQMejxvG
239.40ms,07-29 19:30_中国男篮系列热身赛_中国vs波黑_全场回放（原声）,https://migu.188766.xyz/play?migutoken=e8eb735d72fc122127c09aa71d4714ee&id=mpHMLAPAjq3y3z7gcZtnXZXcy4dWcm150g3ZCQWhzV1BDJf4vGar3P1RZtLH98mg5G4jue3KE212ptzR7hIqXLJ8TwC0enJ7K3wbUyZexznMor6WXdLsGtVOu5Fx99Bcuqe%2FTdYwa2bbtPV602SI49kT0gcWxkjHnnsxrph5TulegInMaZvjCO1oURezZC6uM%2BefdMoon18mJBh6N3b%2F2x%2BSuhSuf3aaOVu%2BrHZFdGg%3D&name=nYb1ku7cwG3JAwSjrrN3d8%2F6BFFm2P6Nj68F%2BGf7xTzrw4bXEXFPcL%2FN7%2B%2FFlpQ2Zf4JqLSWZFGBnAQwOsjo%2Fe7LnfJanZTz8Hqc7H77ZMyM5x3kW4p5v324fB0xx5SwcERkC3pYOhyTe4hopnNsig%3D%3D
239.41ms,河南卫视-NPTV,http://kkk.888.3116598.xyz/api.php?n=tttt&id=Z9jvXA&tk=FgM0vQMejxvG
239.43ms,RTHK32,http://198.16.100.186:8278/rhk32_twn/playlist.m3u8?tid=MDBD4704174447041744&ct=19249&tsum=763ebe53fc33677d02ebf83b4d558d33
239.44ms,山东卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=cTuYcy&tk=FgM0vQMejxvG
239.47ms,YY-动漫-斗罗斗破,http://kkk.888.3116598.xyz/api.php?n=tttt&id=Voh2eS&tk=FgM0vQMejxvG
239.49ms,睛彩竞技,http://kkk.888.3116598.xyz/api.php?n=tttt&id=2TKnNO&tk=FgM0vQMejxvG
239.53ms,CCTV6电影,http://kkk.888.3116598.xyz/api.php?n=tttt&id=EVXXqj&tk=FgM0vQMejxvG
239.55ms,CCTV14少儿,http://kkk.888.3116598.xyz/api.php?n=tttt&id=FJimDi&tk=FgM0vQMejxvG
239.56ms,BRTV新闻,http://kkk.888.3116598.xyz/api.php?n=tttt&id=uZTs06&tk=FgM0vQMejxvG
239.56ms,CCTV12,http://kkk.888.3116598.xyz/api.php?n=tttt&id=BPTL7D&tk=FgM0vQMejxvG
239.62ms,四川卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=WteRvK&tk=FgM0vQMejxvG
239.63ms,BRTV体育休闲,http://kkk.888.3116598.xyz/api.php?n=tttt&id=NvZ0Y4&tk=FgM0vQMejxvG
239.63ms,hy-动漫-01,http://kkk.888.3116598.xyz/api.php?n=tttt&id=Ac8UL8&tk=FgM0vQMejxvG
239.66ms,八大综合,http://198.16.100.186:8278/badazhonghe/playlist.m3u8?tid=MC7C4692263546922635&ct=19225&tsum=ffdc7a6397b511103e0df0b92e678790
239.69ms,cctv-13,http://kkk.888.3116598.xyz/api.php?n=tttt&id=oloZ0N&tk=FgM0vQMejxvG
239.72ms,山东教育卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=gXcuEz&tk=FgM0vQMejxvG
239.73ms,新动力量创一流,http://kkk.888.3116598.xyz/api.php?n=tttt&id=fDI6EO&tk=FgM0vQMejxvG
239.73ms,萌宠TV,http://kkk.888.3116598.xyz/api.php?n=tttt&id=BY6ycK&tk=FgM0vQMejxvG
239.73ms,河北卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=3ykVWL&tk=FgM0vQMejxvG
239.73ms,CCTV-13,http://kkk.888.3116598.xyz/api.php?n=tttt&id=0OGyQt&tk=FgM0vQMejxvG
239.73ms,hy-动漫解说-集集动漫社,http://kkk.888.3116598.xyz/api.php?n=tttt&id=EAPtVM&tk=FgM0vQMejxvG
239.74ms,怀旧剧场-NPTV,http://kkk.888.3116598.xyz/api.php?n=tttt&id=r6KRrX&tk=FgM0vQMejxvG
239.74ms,光影,http://kkk.888.3116598.xyz/api.php?n=tttt&id=7IDhEC&tk=FgM0vQMejxvG
239.77ms,CCTV13,http://kkk.888.3116598.xyz/api.php?n=tttt&id=ctTjyy&tk=FgM0vQMejxvG
239.81ms,重庆卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=XglESm&tk=FgM0vQMejxvG
239.82ms,CCTV-12,http://kkk.888.3116598.xyz/api.php?n=tttt&id=UD8j7z&tk=FgM0vQMejxvG
239.84ms,hy-动漫-03,http://kkk.888.3116598.xyz/api.php?n=tttt&id=8Ysswd&tk=FgM0vQMejxvG
239.84ms,海南卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=HYUJxA&tk=FgM0vQMejxvG
239.87ms,中视新闻,http://198.16.100.186:8278/zhongshinews_twn/playlist.m3u8?tid=MAAA4459856044598560&ct=19193&tsum=1b7bdea69c00cd48e31f13442c75c376
239.89ms,体育休闲频道,http://kkk.888.3116598.xyz/api.php?n=tttt&id=42ys6P&tk=FgM0vQMejxvG
239.91ms,湖南卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=7S9SpX&tk=FgM0vQMejxvG
239.91ms,安徽卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=2NmDaA&tk=FgM0vQMejxvG
239.91ms,凤凰卫视,http://198.16.100.186:8278/phoenixtv_hd/playlist.m3u8?tid=MF6F2163882521638825&ct=19249&tsum=2375037c2689c4190d14c8a52bc35c83
239.92ms,吉林卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=befb1k&tk=FgM0vQMejxvG
239.93ms,YY-动漫-08,http://kkk.888.3116598.xyz/api.php?n=tttt&id=OktdWt&tk=FgM0vQMejxvG
239.95ms,第一剧场-NPTV,http://kkk.888.3116598.xyz/api.php?n=tttt&id=qR6qip&tk=FgM0vQMejxvG
239.96ms,茶频道,http://kkk.888.3116598.xyz/api.php?n=tttt&id=RIpAr1&tk=FgM0vQMejxvG
239.96ms,hy-动漫解说火影忍者+,http://kkk.888.3116598.xyz/api.php?n=tttt&id=BWgr5b&tk=FgM0vQMejxvG
239.97ms,hy-动漫-10,http://kkk.888.3116598.xyz/api.php?n=tttt&id=Aj7gwg&tk=FgM0vQMejxvG
239.97ms,hy-游戏-吃鸡,http://kkk.888.3116598.xyz/api.php?n=tttt&id=2VNKiv&tk=FgM0vQMejxvG
239.98ms,云南卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=qSDZFe&tk=FgM0vQMejxvG
239.99ms,经典电影,http://kkk.888.3116598.xyz/api.php?n=tttt&id=BZITeT&tk=FgM0vQMejxvG
240.00ms,CGTN,http://kkk.888.3116598.xyz/api.php?n=tttt&id=4fe8jZ&tk=FgM0vQMejxvG
240.02ms,如遇收费倒卖,http://kkk.888.3116598.xyz/api.php?n=tttt&id=tyFuxZ&tk=FgM0vQMejxvG
240.02ms,凤凰资讯,http://php.jdshipin.com/PLTV/iptv.php?id=fhzx
240.02ms,CCTV-5+,http://kkk.888.3116598.xyz/api.php?n=tttt&id=UHwStw&tk=FgM0vQMejxvG
240.03ms,动画,http://kkk.888.3116598.xyz/api.php?n=tttt&id=I44Ab1&tk=FgM0vQMejxvG
240.03ms,河南卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=cVhYJx&tk=FgM0vQMejxvG
240.07ms,解密,http://kkk.888.3116598.xyz/api.php?n=tttt&id=HMwSDw&tk=FgM0vQMejxvG
240.08ms,ABC 9 Orlando FL (WFTV) (720p),https://amg00327-coxmediagroup-wftvbreaking-ono-hec7b.amagi.tv/playlist/amg00327-coxmediagroup-wftvbreaking-ono/playlist.m3u8
240.08ms,湖北卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=cmkpXQ&tk=FgM0vQMejxvG
240.08ms,07-30 13:00_超三联赛_超三联赛 南昌赛区第2站 小组赛第一轮及第二轮_[回放]南昌凯锆商贸21:11湖北江鲟,https://migu.188766.xyz/play?migutoken=63917970fd1d4c6d94b9a076acd6b6a7&id=Cm9pGhkwL6Wvs7D0D3cPIoQDWwelYmU2WLpjovLb7cM3ZYqi%2BAaU0Q1WXsJSIBHy5rl0j1bf%2B0mE9AFOzlbygeGYrk2qWmfjA7y15jUa58%2FbCTIAgNHXliaDCuOAirRUrzgpbR9gZVLSzzcXDB3MFMToIyZH9onbghLJDku81i3sJn51DkkYpQuEBubFs0bgi1q8MlmagYVR4VnSMPSaoKkTKwcHFKiGjnvxvpPXceA%3D&name=Ju0xEPXcQ7%2BP%2Flrt%2FUAZi1GdU72iUcgPEoxmgyJpJPF%2BsGkDak%2FZILA5q4R4XXlInphfVkqltHvMnQMKKutOXz9f7rKd%2FnrqiuyNk6wbDyHHymhRbFwojZK%2BrM8HAfYbQeHLksXCz3fthM%2Ba6Nl6GFAwPc46n64edEDYefKjthpeA58lSkkX9pTPksdpyPY13Wn2XXYA6VVztX2y1qjv4Q%3D%3D
240.11ms,CGTN西班牙语,http://kkk.888.3116598.xyz/api.php?n=tttt&id=CRVYsa&tk=FgM0vQMejxvG
240.12ms,CETV-4,http://kkk.888.3116598.xyz/api.php?n=tttt&id=cFDXDG&tk=FgM0vQMejxvG
240.14ms,CCTV-14,http://kkk.888.3116598.xyz/api.php?n=tttt&id=DxuQh6&tk=FgM0vQMejxvG
240.16ms,湖南卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=O5QZhN&tk=FgM0vQMejxvG
240.16ms,上海第一财经,http://kkk.888.3116598.xyz/api.php?n=tttt&id=kztZo3&tk=FgM0vQMejxvG
240.16ms,hy-动漫解说01,http://kkk.888.3116598.xyz/api.php?n=tttt&id=iimKiu&tk=FgM0vQMejxvG
240.20ms,天津卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=K2kosY&tk=FgM0vQMejxvG
240.20ms,CCTV4欧洲,http://kkk.888.3116598.xyz/api.php?n=tttt&id=ggNlJM&tk=FgM0vQMejxvG
240.20ms,CCTV12,http://kkk.888.3116598.xyz/api.php?n=tttt&id=fMMDXe&tk=FgM0vQMejxvG
240.21ms,足球,http://kkk.888.3116598.xyz/api.php?n=tttt&id=hdtFjV&tk=FgM0vQMejxvG
240.22ms,YY-动漫-国漫动漫片,http://kkk.888.3116598.xyz/api.php?n=tttt&id=LIM7WT&tk=FgM0vQMejxvG
240.23ms,东方卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=DvmNwq&tk=FgM0vQMejxvG
240.23ms,重庆卫视-NPTV,http://kkk.888.3116598.xyz/api.php?n=tttt&id=RGGfeX&tk=FgM0vQMejxvG
240.25ms,CGTN 俄语,http://kkk.888.3116598.xyz/api.php?n=tttt&id=LMJ2Zd&tk=FgM0vQMejxvG
240.25ms,三沙卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=AOARP7&tk=FgM0vQMejxvG
240.26ms,西藏卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=aVSmal&tk=FgM0vQMejxvG
240.26ms,美妆,http://kkk.888.3116598.xyz/api.php?n=tttt&id=We7125&tk=FgM0vQMejxvG
240.27ms,广东卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=cxpWx5&tk=FgM0vQMejxvG
240.28ms,hy-动漫-14,http://kkk.888.3116598.xyz/api.php?n=tttt&id=BB1dss&tk=FgM0vQMejxvG
240.29ms,收视指南,http://kkk.888.3116598.xyz/api.php?n=tttt&id=nd5XGy&tk=FgM0vQMejxvG
240.30ms,睛彩篮球,http://kkk.888.3116598.xyz/api.php?n=tttt&id=nXR0Sc&tk=FgM0vQMejxvG
240.32ms,hy-动漫解说-修罗诡谈,http://kkk.888.3116598.xyz/api.php?n=tttt&id=MDbIP7&tk=FgM0vQMejxvG
240.35ms,重庆卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=5dIFYI&tk=FgM0vQMejxvG
240.36ms,Stockton GovTV (Stockton CA) (720p),https://cdn3.wowza.com/5/dk84U1p2UUdoMGxT/stockton/G0044_008/playlist.m3u8
